2.6626 	WARNING 	Movie2 stim could not be imported and won't be available
30.4029 	EXP 	other_box: fillColor = '#FAF33E'
30.4191 	EXP 	self_box: fillColor = '#A6A9FF'
30.4191 	EXP 	other_box: fillColor = '#FAF33E'
30.4363 	EXP 	self_box: fillColor = '#A6A9FF'
30.4363 	EXP 	other_box: fillColor = '#FAF33E'
30.4529 	EXP 	self_box: fillColor = '#A6A9FF'
30.4529 	EXP 	other_box: fillColor = '#FAF33E'
30.4698 	EXP 	self_box: fillColor = '#A6A9FF'
30.4698 	EXP 	other_box: fillColor = '#FAF33E'
30.4868 	EXP 	self_box: fillColor = '#A6A9FF'
30.4868 	EXP 	other_box: fillColor = '#FAF33E'
30.5025 	EXP 	self_box: fillColor = '#A6A9FF'
30.5025 	EXP 	other_box: fillColor = '#FAF33E'
30.5198 	EXP 	self_box: fillColor = '#A6A9FF'
30.5198 	EXP 	other_box: fillColor = '#FAF33E'
30.5366 	EXP 	self_box: fillColor = '#A6A9FF'
30.5366 	EXP 	other_box: fillColor = '#FAF33E'
30.5527 	EXP 	self_box: fillColor = '#A6A9FF'
30.5527 	EXP 	other_box: fillColor = '#FAF33E'
30.5567 	DATA 	Mouse: Left button down, pos=(1091,239)
30.5723 	EXP 	self_box: fillColor = '#A6A9FF'
30.5723 	EXP 	other_box: fillColor = '#FAF33E'
30.5737 	EXP 	New trial (rep=0, index=4): {'word': 'word3.5', 'amount': 0.5, 'list': 'list3', 'trialtype': 'pitch higher', 'block': 0}
30.5864 	EXP 	self_box: fillColor = '#A6A9FF'
30.5864 	EXP 	other_box: fillColor = '#FAF33E'
30.5864 	EXP 	question: autoDraw = False
30.5864 	EXP 	self_box: autoDraw = False
30.5864 	EXP 	self_label: autoDraw = False
30.5864 	EXP 	other_box: autoDraw = False
30.5864 	EXP 	other_label: autoDraw = False
30.5864 	EXP 	text: text = 'word3.5'
30.6364 	DATA 	Mouse: Left button up, pos=(1091,239)
31.6045 	EXP 	text: autoDraw = True
33.8085 	EXP 	text: autoDraw = False
33.8085 	EXP 	question: autoDraw = True
33.8085 	EXP 	self_box: autoDraw = True
33.8085 	EXP 	self_label: autoDraw = True
33.8085 	EXP 	other_box: autoDraw = True
33.8085 	EXP 	other_label: autoDraw = True
33.8085 	EXP 	self_box: fillColor = '#A6A9FF'
33.8085 	EXP 	other_box: fillColor = '#FAF33E'
33.8256 	EXP 	self_box: fillColor = '#A6A9FF'
33.8256 	EXP 	other_box: fillColor = '#FAF33E'
33.8465 	EXP 	self_box: fillColor = '#A6A9FF'
33.8465 	EXP 	other_box: fillColor = '#FAF33E'
33.8645 	EXP 	self_box: fillColor = '#A6A9FF'
33.8645 	EXP 	other_box: fillColor = '#FAF33E'
33.8754 	EXP 	self_box: fillColor = '#A6A9FF'
33.8754 	EXP 	other_box: fillColor = '#FAF33E'
33.8920 	EXP 	self_box: fillColor = '#A6A9FF'
33.8920 	EXP 	other_box: fillColor = '#FAF33E'
33.9092 	EXP 	self_box: fillColor = '#A6A9FF'
33.9092 	EXP 	other_box: fillColor = '#FAF33E'
33.9299 	EXP 	self_box: fillColor = '#A6A9FF'
33.9299 	EXP 	other_box: fillColor = '#FAF33E'
33.9461 	EXP 	self_box: fillColor = '#A6A9FF'
33.9461 	EXP 	other_box: fillColor = '#FAF33E'
33.9592 	EXP 	self_box: fillColor = '#A6A9FF'
33.9592 	EXP 	other_box: fillColor = '#FAF33E'
33.9756 	EXP 	self_box: fillColor = '#A6A9FF'
33.9756 	EXP 	other_box: fillColor = '#FAF33E'
33.9924 	EXP 	self_box: fillColor = '#A6A9FF'
33.9924 	EXP 	other_box: fillColor = '#FAF33E'
34.0093 	EXP 	self_box: fillColor = '#A6A9FF'
34.0093 	EXP 	other_box: fillColor = '#FAF33E'
34.0256 	EXP 	self_box: fillColor = '#A6A9FF'
34.0256 	EXP 	other_box: fillColor = '#FAF33E'
34.0449 	EXP 	self_box: fillColor = '#A6A9FF'
34.0449 	EXP 	other_box: fillColor = '#FAF33E'
34.0650 	EXP 	self_box: fillColor = '#A6A9FF'
34.0650 	EXP 	other_box: fillColor = '#FAF33E'
34.0755 	EXP 	self_box: fillColor = '#A6A9FF'
34.0755 	EXP 	other_box: fillColor = '#FAF33E'
34.0923 	EXP 	self_box: fillColor = '#A6A9FF'
34.0923 	EXP 	other_box: fillColor = '#FAF33E'
34.1089 	EXP 	self_box: fillColor = '#A6A9FF'
34.1089 	EXP 	other_box: fillColor = '#FAF33E'
34.1257 	EXP 	self_box: fillColor = '#A6A9FF'
34.1257 	EXP 	other_box: fillColor = '#FAF33E'
34.1455 	EXP 	self_box: fillColor = '#A6A9FF'
34.1455 	EXP 	other_box: fillColor = '#FAF33E'
34.1629 	EXP 	self_box: fillColor = '#A6A9FF'
34.1629 	EXP 	other_box: fillColor = '#FAF33E'
34.1758 	EXP 	self_box: fillColor = '#A6A9FF'
34.1758 	EXP 	other_box: fillColor = '#FAF33E'
34.1924 	EXP 	self_box: fillColor = '#A6A9FF'
34.1924 	EXP 	other_box: fillColor = '#FAF33E'
34.2122 	EXP 	self_box: fillColor = '#A6A9FF'
34.2122 	EXP 	other_box: fillColor = '#FAF33E'
34.2298 	EXP 	self_box: fillColor = '#A6A9FF'
34.2298 	EXP 	other_box: fillColor = '#FAF33E'
34.2427 	EXP 	self_box: fillColor = '#A6A9FF'
34.2427 	EXP 	other_box: fillColor = '#FAF33E'
34.2589 	EXP 	self_box: fillColor = '#A6A9FF'
34.2589 	EXP 	other_box: fillColor = '#FAF33E'
34.2759 	EXP 	self_box: fillColor = '#A6A9FF'
34.2759 	EXP 	other_box: fillColor = '#FAF33E'
34.2972 	EXP 	self_box: fillColor = '#A6A9FF'
34.2972 	EXP 	other_box: fillColor = '#FAF33E'
34.3132 	EXP 	self_box: fillColor = '#A6A9FF'
34.3132 	EXP 	other_box: fillColor = '#FAF33E'
34.3260 	EXP 	self_box: fillColor = '#A6A9FF'
34.3260 	EXP 	other_box: fillColor = '#FAF33E'
34.3432 	EXP 	self_box: fillColor = '#A6A9FF'
34.3432 	EXP 	other_box: fillColor = '#FAF33E'
34.3623 	EXP 	self_box: fillColor = '#A6A9FF'
34.3623 	EXP 	other_box: fillColor = '#FAF33E'
34.3798 	EXP 	self_box: fillColor = '#A6A9FF'
34.3798 	EXP 	other_box: fillColor = '#FAF33E'
34.3926 	EXP 	self_box: fillColor = '#A6A9FF'
34.3926 	EXP 	other_box: fillColor = '#FAF33E'
34.4096 	EXP 	self_box: fillColor = '#A6A9FF'
34.4096 	EXP 	other_box: fillColor = '#FAF33E'
34.4259 	EXP 	self_box: fillColor = '#A6A9FF'
34.4259 	EXP 	other_box: fillColor = '#FAF33E'
34.4428 	EXP 	self_box: fillColor = '#A6A9FF'
34.4428 	EXP 	other_box: fillColor = '#FAF33E'
34.4626 	EXP 	self_box: fillColor = '#A6A9FF'
34.4626 	EXP 	other_box: fillColor = '#FAF33E'
34.4817 	EXP 	self_box: fillColor = '#A6A9FF'
34.4817 	EXP 	other_box: fillColor = '#FAF33E'
34.4926 	EXP 	self_box: fillColor = '#A6A9FF'
34.4926 	EXP 	other_box: fillColor = '#FAF33E'
34.5095 	EXP 	self_box: fillColor = '#A6A9FF'
34.5095 	EXP 	other_box: fillColor = '#FAF33E'
34.5259 	EXP 	self_box: fillColor = '#A6A9FF'
34.5259 	EXP 	other_box: fillColor = '#FAF33E'
34.5481 	EXP 	self_box: fillColor = '#A6A9FF'
34.5481 	EXP 	other_box: fillColor = '#FAF33E'
34.5653 	EXP 	self_box: fillColor = '#A6A9FF'
34.5653 	EXP 	other_box: fillColor = '#FAF33E'
34.5769 	EXP 	self_box: fillColor = '#A6A9FF'
34.5769 	EXP 	other_box: fillColor = '#FAF33E'
34.5931 	EXP 	self_box: fillColor = '#A6A9FF'
34.5931 	EXP 	other_box: fillColor = '#FAF33E'
34.6097 	EXP 	self_box: fillColor = '#A6A9FF'
34.6097 	EXP 	other_box: fillColor = '#FAF33E'
34.6270 	EXP 	self_box: fillColor = '#A6A9FF'
34.6270 	EXP 	other_box: fillColor = '#FAF33E'
34.6275 	DATA 	Mouse: Left button down, pos=(1092,226)
34.6290 	EXP 	New trial (rep=0, index=5): {'word': 'word2.12', 'amount': 0.0, 'list': 'list2', 'trialtype': 'unmodified', 'block': 0}
34.6458 	EXP 	self_box: fillColor = '#A6A9FF'
34.6458 	EXP 	other_box: fillColor = '#FAF33E'
34.6458 	EXP 	question: autoDraw = False
34.6458 	EXP 	self_box: autoDraw = False
34.6458 	EXP 	self_label: autoDraw = False
34.6458 	EXP 	other_box: autoDraw = False
34.6458 	EXP 	other_label: autoDraw = False
34.6458 	EXP 	text: text = 'word2.12'
34.6940 	DATA 	Mouse: Left button up, pos=(1092,226)
35.6509 	EXP 	text: autoDraw = True
37.8377 	EXP 	text: autoDraw = False
37.8377 	EXP 	question: autoDraw = True
37.8377 	EXP 	self_box: autoDraw = True
37.8377 	EXP 	self_label: autoDraw = True
37.8377 	EXP 	other_box: autoDraw = True
37.8377 	EXP 	other_label: autoDraw = True
37.8377 	EXP 	self_box: fillColor = '#A6A9FF'
37.8377 	EXP 	other_box: fillColor = '#FAF33E'
37.8491 	EXP 	self_box: fillColor = '#A6A9FF'
37.8491 	EXP 	other_box: fillColor = '#FAF33E'
37.8656 	EXP 	self_box: fillColor = '#A6A9FF'
37.8656 	EXP 	other_box: fillColor = '#FAF33E'
37.8824 	EXP 	self_box: fillColor = '#A6A9FF'
37.8824 	EXP 	other_box: fillColor = '#FAF33E'
37.9039 	EXP 	self_box: fillColor = '#A6A9FF'
37.9039 	EXP 	other_box: fillColor = '#FAF33E'
37.9215 	EXP 	self_box: fillColor = '#A6A9FF'
37.9215 	EXP 	other_box: fillColor = '#FAF33E'
37.9322 	EXP 	self_box: fillColor = '#A6A9FF'
37.9322 	EXP 	other_box: fillColor = '#FAF33E'
37.9490 	EXP 	self_box: fillColor = '#A6A9FF'
37.9490 	EXP 	other_box: fillColor = '#FAF33E'
37.9685 	EXP 	self_box: fillColor = '#A6A9FF'
37.9685 	EXP 	other_box: fillColor = '#FAF33E'
37.9860 	EXP 	self_box: fillColor = '#A6A9FF'
37.9860 	EXP 	other_box: fillColor = '#FAF33E'
37.9988 	EXP 	self_box: fillColor = '#A6A9FF'
37.9988 	EXP 	other_box: fillColor = '#FAF33E'
38.0152 	EXP 	self_box: fillColor = '#A6A9FF'
38.0152 	EXP 	other_box: fillColor = '#FAF33E'
38.0324 	EXP 	self_box: fillColor = '#A6A9FF'
38.0324 	EXP 	other_box: fillColor = '#FAF33E'
38.0537 	EXP 	self_box: fillColor = '#A6A9FF'
38.0537 	EXP 	other_box: fillColor = '#FAF33E'
38.0721 	EXP 	self_box: fillColor = '#A6A9FF'
38.0721 	EXP 	other_box: fillColor = '#FAF33E'
38.0824 	EXP 	self_box: fillColor = '#A6A9FF'
38.0824 	EXP 	other_box: fillColor = '#FAF33E'
38.0997 	EXP 	self_box: fillColor = '#A6A9FF'
38.0997 	EXP 	other_box: fillColor = '#FAF33E'
38.1185 	EXP 	self_box: fillColor = '#A6A9FF'
38.1185 	EXP 	other_box: fillColor = '#FAF33E'
38.1365 	EXP 	self_box: fillColor = '#A6A9FF'
38.1365 	EXP 	other_box: fillColor = '#FAF33E'
38.1370 	DATA 	Mouse: Left button down, pos=(1115,194)
38.1386 	EXP 	New trial (rep=0, index=6): {'word': 'word1.2', 'amount': -0.5, 'list': 'list1', 'trialtype': 'pitch lower', 'block': 0}
38.1498 	EXP 	self_box: fillColor = '#A6A9FF'
38.1498 	EXP 	other_box: fillColor = '#FAF33E'
38.1498 	EXP 	question: autoDraw = False
38.1498 	EXP 	self_box: autoDraw = False
38.1498 	EXP 	self_label: autoDraw = False
38.1498 	EXP 	other_box: autoDraw = False
38.1498 	EXP 	other_label: autoDraw = False
38.1498 	EXP 	text: text = 'word1.2'
38.2165 	DATA 	Mouse: Left button up, pos=(1115,194)
39.1505 	EXP 	text: autoDraw = True
41.3052 	EXP 	text: autoDraw = False
41.3052 	EXP 	question: autoDraw = True
41.3052 	EXP 	self_box: autoDraw = True
41.3052 	EXP 	self_label: autoDraw = True
41.3052 	EXP 	other_box: autoDraw = True
41.3052 	EXP 	other_label: autoDraw = True
41.3052 	EXP 	self_box: fillColor = '#A6A9FF'
41.3052 	EXP 	other_box: fillColor = '#FAF33E'
41.3216 	EXP 	self_box: fillColor = '#A6A9FF'
41.3216 	EXP 	other_box: fillColor = '#FAF33E'
41.3383 	EXP 	self_box: fillColor = '#A6A9FF'
41.3383 	EXP 	other_box: fillColor = '#FAF33E'
41.3569 	EXP 	self_box: fillColor = '#A6A9FF'
41.3569 	EXP 	other_box: fillColor = '#FAF33E'
41.3752 	EXP 	self_box: fillColor = '#A6A9FF'
41.3752 	EXP 	other_box: fillColor = '#FAF33E'
41.3886 	EXP 	self_box: fillColor = '#A6A9FF'
41.3886 	EXP 	other_box: fillColor = '#FAF33E'
41.4044 	EXP 	self_box: fillColor = '#A6A9FF'
41.4044 	EXP 	other_box: fillColor = '#FAF33E'
41.4212 	EXP 	self_box: fillColor = '#A6A9FF'
41.4212 	EXP 	other_box: fillColor = '#FAF33E'
41.4386 	EXP 	self_box: fillColor = '#A6A9FF'
41.4386 	EXP 	other_box: fillColor = '#FAF33E'
41.4572 	EXP 	self_box: fillColor = '#A6A9FF'
41.4572 	EXP 	other_box: fillColor = '#FAF33E'
41.4768 	EXP 	self_box: fillColor = '#A6A9FF'
41.4768 	EXP 	other_box: fillColor = '#FAF33E'
41.5098 	EXP 	self_box: fillColor = '#A6A9FF'
41.5098 	EXP 	other_box: fillColor = '#FAF33E'
41.5277 	EXP 	self_box: fillColor = '#A6A9FF'
41.5277 	EXP 	other_box: fillColor = '#FAF33E'
41.5387 	EXP 	self_box: fillColor = '#A6A9FF'
41.5387 	EXP 	other_box: fillColor = '#FAF33E'
41.5545 	EXP 	self_box: fillColor = '#A6A9FF'
41.5545 	EXP 	other_box: fillColor = '#FAF33E'
41.5715 	EXP 	self_box: fillColor = '#A6A9FF'
41.5715 	EXP 	other_box: fillColor = '#FAF33E'
41.5888 	EXP 	self_box: fillColor = '#A6A9FF'
41.5888 	EXP 	other_box: fillColor = '#FAF33E'
41.6053 	EXP 	self_box: fillColor = '#A6A9FF'
41.6053 	EXP 	other_box: fillColor = '#FAF33E'
41.6224 	EXP 	self_box: fillColor = '#A6A9FF'
41.6224 	EXP 	other_box: fillColor = '#FAF33E'
41.6428 	EXP 	self_box: fillColor = '#A6A9FF'
41.6428 	EXP 	other_box: fillColor = '#FAF33E'
41.6609 	EXP 	self_box: fillColor = '#A6A9FF'
41.6609 	EXP 	other_box: fillColor = '#FAF33E'
41.6627 	DATA 	Mouse: Left button down, pos=(1085,190)
41.6932 	EXP 	self_box: fillColor = '#A6A9FF'
41.6932 	EXP 	other_box: fillColor = '#FAF33E'
41.6948 	EXP 	New trial (rep=0, index=7): {'word': 'word3.23', 'amount': 0.5, 'list': 'list3', 'trialtype': 'pitch higher', 'block': 0}
41.7105 	EXP 	self_box: fillColor = '#A6A9FF'
41.7105 	EXP 	other_box: fillColor = '#FAF33E'
41.7105 	EXP 	question: autoDraw = False
41.7105 	EXP 	self_box: autoDraw = False
41.7105 	EXP 	self_label: autoDraw = False
41.7105 	EXP 	other_box: autoDraw = False
41.7105 	EXP 	other_label: autoDraw = False
41.7105 	EXP 	text: text = 'word3.23'
41.7392 	DATA 	Mouse: Left button up, pos=(1085,190)
42.7231 	EXP 	text: autoDraw = True
44.7325 	EXP 	text: autoDraw = False
44.7325 	EXP 	question: autoDraw = True
44.7325 	EXP 	self_box: autoDraw = True
44.7325 	EXP 	self_label: autoDraw = True
44.7325 	EXP 	other_box: autoDraw = True
44.7325 	EXP 	other_label: autoDraw = True
44.7325 	EXP 	self_box: fillColor = '#A6A9FF'
44.7325 	EXP 	other_box: fillColor = '#FAF33E'
44.7434 	EXP 	self_box: fillColor = '#A6A9FF'
44.7434 	EXP 	other_box: fillColor = '#FAF33E'
44.7608 	EXP 	self_box: fillColor = '#A6A9FF'
44.7608 	EXP 	other_box: fillColor = '#FAF33E'
44.7814 	EXP 	self_box: fillColor = '#A6A9FF'
44.7814 	EXP 	other_box: fillColor = '#FAF33E'
44.7987 	EXP 	self_box: fillColor = '#A6A9FF'
44.7987 	EXP 	other_box: fillColor = '#FAF33E'
44.8102 	EXP 	self_box: fillColor = '#A6A9FF'
44.8102 	EXP 	other_box: fillColor = '#FAF33E'
44.8268 	EXP 	self_box: fillColor = '#A6A9FF'
44.8268 	EXP 	other_box: fillColor = '#FAF33E'
44.8446 	EXP 	self_box: fillColor = '#A6A9FF'
44.8446 	EXP 	other_box: fillColor = '#FAF33E'
44.8648 	EXP 	self_box: fillColor = '#A6A9FF'
44.8648 	EXP 	other_box: fillColor = '#FAF33E'
44.8827 	EXP 	self_box: fillColor = '#A6A9FF'
44.8827 	EXP 	other_box: fillColor = '#FAF33E'
44.8934 	EXP 	self_box: fillColor = '#A6A9FF'
44.8934 	EXP 	other_box: fillColor = '#FAF33E'
44.9116 	EXP 	self_box: fillColor = '#A6A9FF'
44.9116 	EXP 	other_box: fillColor = '#FAF33E'
44.9298 	EXP 	self_box: fillColor = '#A6A9FF'
44.9298 	EXP 	other_box: fillColor = '#FAF33E'
44.9475 	EXP 	self_box: fillColor = '#A6A9FF'
44.9475 	EXP 	other_box: fillColor = '#FAF33E'
44.9603 	EXP 	self_box: fillColor = '#A6A9FF'
44.9603 	EXP 	other_box: fillColor = '#FAF33E'
44.9783 	EXP 	self_box: fillColor = '#A6A9FF'
44.9783 	EXP 	other_box: fillColor = '#FAF33E'
44.9965 	EXP 	self_box: fillColor = '#A6A9FF'
44.9965 	EXP 	other_box: fillColor = '#FAF33E'
45.0157 	EXP 	self_box: fillColor = '#A6A9FF'
45.0157 	EXP 	other_box: fillColor = '#FAF33E'
45.0285 	EXP 	self_box: fillColor = '#A6A9FF'
45.0285 	EXP 	other_box: fillColor = '#FAF33E'
45.0442 	EXP 	self_box: fillColor = '#A6A9FF'
45.0442 	EXP 	other_box: fillColor = '#FAF33E'
45.0453 	DATA 	Mouse: Left button down, pos=(1085,189)
45.0489 	EXP 	New trial (rep=0, index=8): {'word': 'word2.10', 'amount': 0.0, 'list': 'list2', 'trialtype': 'unmodified', 'block': 0}
45.0818 	EXP 	self_box: fillColor = '#A6A9FF'
45.0818 	EXP 	other_box: fillColor = '#FAF33E'
45.0818 	EXP 	question: autoDraw = False
45.0818 	EXP 	self_box: autoDraw = False
45.0818 	EXP 	self_label: autoDraw = False
45.0818 	EXP 	other_box: autoDraw = False
45.0818 	EXP 	other_label: autoDraw = False
45.0818 	EXP 	text: text = 'word2.10'
45.1288 	DATA 	Mouse: Left button up, pos=(1085,189)
46.0679 	EXP 	text: autoDraw = True
48.1824 	EXP 	text: autoDraw = False
48.1824 	EXP 	question: autoDraw = True
48.1824 	EXP 	self_box: autoDraw = True
48.1824 	EXP 	self_label: autoDraw = True
48.1824 	EXP 	other_box: autoDraw = True
48.1824 	EXP 	other_label: autoDraw = True
48.1824 	EXP 	self_box: fillColor = '#A6A9FF'
48.1824 	EXP 	other_box: fillColor = '#FAF33E'
48.1991 	EXP 	self_box: fillColor = '#A6A9FF'
48.1991 	EXP 	other_box: fillColor = '#FAF33E'
48.2184 	EXP 	self_box: fillColor = '#A6A9FF'
48.2184 	EXP 	other_box: fillColor = '#FAF33E'
48.2380 	EXP 	self_box: fillColor = '#A6A9FF'
48.2380 	EXP 	other_box: fillColor = '#FAF33E'
48.2494 	EXP 	self_box: fillColor = '#A6A9FF'
48.2494 	EXP 	other_box: fillColor = '#FAF33E'
48.2658 	EXP 	self_box: fillColor = '#A6A9FF'
48.2658 	EXP 	other_box: fillColor = '#FAF33E'
48.2830 	EXP 	self_box: fillColor = '#A6A9FF'
48.2830 	EXP 	other_box: fillColor = '#FAF33E'
48.3037 	EXP 	self_box: fillColor = '#A6A9FF'
48.3037 	EXP 	other_box: fillColor = '#FAF33E'
48.3219 	EXP 	self_box: fillColor = '#A6A9FF'
48.3219 	EXP 	other_box: fillColor = '#FAF33E'
48.3334 	EXP 	self_box: fillColor = '#A6A9FF'
48.3334 	EXP 	other_box: fillColor = '#FAF33E'
48.3501 	EXP 	self_box: fillColor = '#A6A9FF'
48.3501 	EXP 	other_box: fillColor = '#FAF33E'
48.3661 	EXP 	self_box: fillColor = '#A6A9FF'
48.3661 	EXP 	other_box: fillColor = '#FAF33E'
48.3835 	EXP 	self_box: fillColor = '#A6A9FF'
48.3835 	EXP 	other_box: fillColor = '#FAF33E'
48.4024 	EXP 	self_box: fillColor = '#A6A9FF'
48.4024 	EXP 	other_box: fillColor = '#FAF33E'
48.4221 	EXP 	self_box: fillColor = '#A6A9FF'
48.4221 	EXP 	other_box: fillColor = '#FAF33E'
48.4331 	EXP 	self_box: fillColor = '#A6A9FF'
48.4331 	EXP 	other_box: fillColor = '#FAF33E'
48.4502 	EXP 	self_box: fillColor = '#A6A9FF'
48.4502 	EXP 	other_box: fillColor = '#FAF33E'
48.4690 	EXP 	self_box: fillColor = '#A6A9FF'
48.4690 	EXP 	other_box: fillColor = '#FAF33E'
48.4884 	EXP 	self_box: fillColor = '#A6A9FF'
48.4884 	EXP 	other_box: fillColor = '#FAF33E'
48.5003 	EXP 	self_box: fillColor = '#A6A9FF'
48.5003 	EXP 	other_box: fillColor = '#FAF33E'
48.5169 	EXP 	self_box: fillColor = '#A6A9FF'
48.5169 	EXP 	other_box: fillColor = '#FAF33E'
48.5329 	EXP 	self_box: fillColor = '#A6A9FF'
48.5329 	EXP 	other_box: fillColor = '#FAF33E'
48.5364 	DATA 	Mouse: Left button down, pos=(1085,196)
48.5500 	EXP 	self_box: fillColor = '#A6A9FF'
48.5500 	EXP 	other_box: fillColor = '#FAF33E'
48.5515 	EXP 	New trial (rep=0, index=9): {'word': 'word3.10', 'amount': 1.0, 'list': 'list3', 'trialtype': 'pitch higher', 'block': 1}
48.5668 	EXP 	self_box: fillColor = '#A6A9FF'
48.5668 	EXP 	other_box: fillColor = '#FAF33E'
48.5668 	EXP 	question: autoDraw = False
48.5668 	EXP 	self_box: autoDraw = False
48.5668 	EXP 	self_label: autoDraw = False
48.5668 	EXP 	other_box: autoDraw = False
48.5668 	EXP 	other_label: autoDraw = False
48.5668 	EXP 	text: text = 'word3.10'
48.6175 	DATA 	Mouse: Left button up, pos=(1085,196)
49.5689 	EXP 	text: autoDraw = True
51.5609 	EXP 	text: autoDraw = False
51.5609 	EXP 	question: autoDraw = True
51.5609 	EXP 	self_box: autoDraw = True
51.5609 	EXP 	self_label: autoDraw = True
51.5609 	EXP 	other_box: autoDraw = True
51.5609 	EXP 	other_label: autoDraw = True
51.5609 	EXP 	self_box: fillColor = '#A6A9FF'
51.5609 	EXP 	other_box: fillColor = '#FAF33E'
51.5715 	EXP 	self_box: fillColor = '#A6A9FF'
51.5715 	EXP 	other_box: fillColor = '#FAF33E'
51.5879 	EXP 	self_box: fillColor = '#A6A9FF'
51.5879 	EXP 	other_box: fillColor = '#FAF33E'
51.6052 	EXP 	self_box: fillColor = '#A6A9FF'
51.6052 	EXP 	other_box: fillColor = '#FAF33E'
51.6242 	EXP 	self_box: fillColor = '#A6A9FF'
51.6242 	EXP 	other_box: fillColor = '#FAF33E'
51.6438 	EXP 	self_box: fillColor = '#A6A9FF'
51.6438 	EXP 	other_box: fillColor = '#FAF33E'
51.6553 	EXP 	self_box: fillColor = '#A6A9FF'
51.6553 	EXP 	other_box: fillColor = '#FAF33E'
51.6717 	EXP 	self_box: fillColor = '#A6A9FF'
51.6717 	EXP 	other_box: fillColor = '#FAF33E'
51.6886 	EXP 	self_box: fillColor = '#A6A9FF'
51.6886 	EXP 	other_box: fillColor = '#FAF33E'
51.7094 	EXP 	self_box: fillColor = '#A6A9FF'
51.7094 	EXP 	other_box: fillColor = '#FAF33E'
51.7276 	EXP 	self_box: fillColor = '#A6A9FF'
51.7276 	EXP 	other_box: fillColor = '#FAF33E'
51.7388 	EXP 	self_box: fillColor = '#A6A9FF'
51.7388 	EXP 	other_box: fillColor = '#FAF33E'
51.7549 	EXP 	self_box: fillColor = '#A6A9FF'
51.7549 	EXP 	other_box: fillColor = '#FAF33E'
51.7716 	EXP 	self_box: fillColor = '#A6A9FF'
51.7716 	EXP 	other_box: fillColor = '#FAF33E'
51.7886 	EXP 	self_box: fillColor = '#A6A9FF'
51.7886 	EXP 	other_box: fillColor = '#FAF33E'
51.8103 	EXP 	self_box: fillColor = '#A6A9FF'
51.8103 	EXP 	other_box: fillColor = '#FAF33E'
51.8280 	EXP 	self_box: fillColor = '#A6A9FF'
51.8280 	EXP 	other_box: fillColor = '#FAF33E'
51.8389 	EXP 	self_box: fillColor = '#A6A9FF'
51.8389 	EXP 	other_box: fillColor = '#FAF33E'
51.8557 	EXP 	self_box: fillColor = '#A6A9FF'
51.8557 	EXP 	other_box: fillColor = '#FAF33E'
51.8748 	EXP 	self_box: fillColor = '#A6A9FF'
51.8748 	EXP 	other_box: fillColor = '#FAF33E'
51.8943 	EXP 	self_box: fillColor = '#A6A9FF'
51.8943 	EXP 	other_box: fillColor = '#FAF33E'
51.9059 	EXP 	self_box: fillColor = '#A6A9FF'
51.9059 	EXP 	other_box: fillColor = '#FAF33E'
51.9225 	EXP 	self_box: fillColor = '#A6A9FF'
51.9225 	EXP 	other_box: fillColor = '#FAF33E'
51.9386 	EXP 	self_box: fillColor = '#A6A9FF'
51.9386 	EXP 	other_box: fillColor = '#FAF33E'
51.9394 	DATA 	Mouse: Left button down, pos=(1085,196)
51.9556 	EXP 	self_box: fillColor = '#A6A9FF'
51.9556 	EXP 	other_box: fillColor = '#FAF33E'
51.9556 	EXP 	question: autoDraw = False
51.9556 	EXP 	self_box: autoDraw = False
51.9556 	EXP 	self_label: autoDraw = False
51.9556 	EXP 	other_box: autoDraw = False
51.9556 	EXP 	other_label: autoDraw = False
51.9556 	EXP 	text_3: autoDraw = True
52.0602 	DATA 	Mouse: Left button up, pos=(1085,196)
57.0018 	EXP 	text_3: autoDraw = False
57.0018 	EXP 	results_text: text = '\n\rPitch (higher) block = 0\n\rPitch (lower) block = 0\n\r\n\rPitch (higher) amount = 0.0\n\rPitch (lower) amount = 0.0\n\r'
57.0018 	EXP 	results_text: autoDraw = True
84.7611 	DATA 	Keypress: escape
